val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.NO2.vCal,val.NO.weV,val.NO.cnc,val.NO.aeV,val.NO.weC,val.NO.vCal,val.sht.hmd,val.sht.tmp,rec,ver,tag,src,exg.val.NO2.cnc,exg.val.NO.cnc,exg.src
0.27232,2.8,0.27332,-0.00543,-17.668,0.34301,178.3,0.33307,0.42196,7.067,45.8,37.5,2023-11-29T12:45:38Z,2,scs-bgx-868,AFE,6.8,25.9,uE.1
0.27238,3.6,0.27325,-0.00522,-17.208,0.34194,175,0.33294,0.42059,4.808,46.4,37.6,2023-11-29T12:45:48Z,2,scs-bgx-868,AFE,6.9,24.2,uE.1
0.27269,4.1,0.27332,-0.00506,-16.36,0.34213,177.1,0.33288,0.42144,5.409,45.5,37.8,2023-11-29T12:45:58Z,2,scs-bgx-868,AFE,7,24.5,uE.1
0.27425,9.7,0.27332,-0.00349,-10.848,0.34044,171.7,0.33288,0.41921,1.346,46,37.7,2023-11-29T12:46:08Z,2,scs-bgx-868,AFE,7.7,16.9,uE.1
0.27294,4.5,0.27338,-0.00496,-15.689,0.34269,180.5,0.33301,0.42285,6.442,45.6,37.8,2023-11-29T12:46:18Z,2,scs-bgx-868,AFE,7.4,25,uE.1
0.27294,4.5,0.27338,-0.00496,-15.689,0.34151,175.6,0.33288,0.42081,3.918,46,37.8,2023-11-29T12:46:28Z,2,scs-bgx-868,AFE,7.4,23.3,uE.1
0.27325,5.6,0.27338,-0.00464,-14.594,0.34219,176.9,0.33294,0.42138,5.409,46.1,37.7,2023-11-29T12:46:38Z,2,scs-bgx-868,AFE,7.6,24.7,uE.1
0.27182,0.5,0.27338,-0.00608,-19.647,0.34407,180.4,0.33288,0.42284,10.072,45.9,37.7,2023-11-29T12:46:48Z,2,scs-bgx-868,AFE,6.6,27.7,uE.1
0.27213,2.7,0.27325,-0.00547,-18.092,0.34232,173.2,0.33269,0.41982,6.322,45.6,37.7,2023-11-29T12:46:58Z,2,scs-bgx-868,AFE,6.9,25.5,uE.1
0.27207,3.5,0.27313,-0.00524,-17.88,0.34219,172.1,0.33257,0.41938,6.298,45.8,37.8,2023-11-29T12:47:08Z,2,scs-bgx-868,AFE,7,25.5,uE.1
0.27257,5.3,0.27313,-0.00474,-16.113,0.34169,175.3,0.33276,0.42069,4.639,45.7,37.9,2023-11-29T12:47:18Z,2,scs-bgx-868,AFE,7.4,24.8,uE.1
0.27332,7.9,0.27313,-0.00399,-13.463,0.34157,176.7,0.33294,0.4213,3.918,45.9,37.8,2023-11-29T12:47:28Z,2,scs-bgx-868,AFE,7.4,22.7,uE.1
0.27363,9,0.27313,-0.00368,-12.367,0.34051,173.4,0.33282,0.41993,1.659,46.5,37.9,2023-11-29T12:47:38Z,2,scs-bgx-868,AFE,7.3,17.4,uE.1
0.27757,22.4,0.27319,0.00011,1.343,0.33651,168.2,0.33301,0.41774,-8.413,47.7,38,2023-11-29T12:47:48Z,2,scs-bgx-868,AFE,8.2,10,uE.1
0.27707,19.1,0.27338,-0.00083,-1.095,0.33907,172.8,0.33307,0.41965,-2.404,47.4,37.8,2023-11-29T12:47:58Z,2,scs-bgx-868,AFE,9.5,16.5,uE.1
0.27457,9.7,0.27344,-0.00348,-10.141,0.34101,175.7,0.33288,0.42085,2.716,46.7,37.9,2023-11-29T12:48:08Z,2,scs-bgx-868,AFE,8,21.4,uE.1
0.27094,-2.1,0.27332,-0.00681,-22.544,0.34519,183.4,0.33282,0.42408,12.909,46,37.8,2023-11-29T12:48:18Z,2,scs-bgx-868,AFE,6.8,34.3,uE.1
0.27294,5.5,0.27325,-0.00466,-15.23,0.34244,177.1,0.33276,0.42144,6.442,46.6,37.9,2023-11-29T12:48:28Z,2,scs-bgx-868,AFE,7.3,25,uE.1
0.27538,13.6,0.27332,-0.00237,-6.855,0.33944,170.1,0.33269,0.41855,-0.601,46.5,38,2023-11-29T12:48:38Z,2,scs-bgx-868,AFE,8.7,13.9,uE.1
0.27607,15.5,0.27338,-0.00184,-4.629,0.33944,176.3,0.33307,0.4211,-1.514,46.8,38,2023-11-29T12:48:48Z,2,scs-bgx-868,AFE,9.4,16.2,uE.1
0.275,11.2,0.27344,-0.00305,-8.622,0.34157,182.4,0.33313,0.42365,3.462,46.7,38,2023-11-29T12:48:58Z,2,scs-bgx-868,AFE,8.7,22.2,uE.1
0.27338,6,0.27338,-0.00452,-14.134,0.34288,181.5,0.33288,0.42326,7.212,46.1,38,2023-11-29T12:49:08Z,2,scs-bgx-868,AFE,7.5,25.9,uE.1
0.27307,4.9,0.27338,-0.00484,-15.23,0.34276,180.1,0.33282,0.42271,7.067,45.8,38,2023-11-29T12:49:18Z,2,scs-bgx-868,AFE,7.5,25.8,uE.1
0.27413,9.2,0.27332,-0.00362,-11.272,0.34113,174.9,0.33282,0.42055,3.149,46.6,37.9,2023-11-29T12:49:28Z,2,scs-bgx-868,AFE,6.9,21.8,uE.1
0.27463,10.4,0.27338,-0.00327,-9.717,0.34088,176.7,0.33288,0.42126,2.404,45.7,38,2023-11-29T12:49:38Z,2,scs-bgx-868,AFE,7.6,21,uE.1
0.27382,7.6,0.27338,-0.00408,-12.58,0.34169,179.4,0.33301,0.42239,4.038,45.8,37.9,2023-11-29T12:49:48Z,2,scs-bgx-868,AFE,6.8,22.7,uE.1
0.27294,5,0.27332,-0.00481,-15.477,0.34307,182.7,0.33301,0.42376,7.356,46.2,37.9,2023-11-29T12:49:58Z,2,scs-bgx-868,AFE,6.5,25.9,uE.1
0.27207,1.9,0.27332,-0.00569,-18.551,0.34344,181.8,0.33282,0.4234,8.702,45.8,38,2023-11-29T12:50:08Z,2,scs-bgx-868,AFE,6.9,25.8,uE.1
0.27319,5.9,0.27332,-0.00456,-14.594,0.34182,175.6,0.33276,0.42081,4.952,46.5,37.9,2023-11-29T12:50:18Z,2,scs-bgx-868,AFE,7.2,24.4,uE.1
0.27457,11.8,0.27319,-0.00289,-9.258,0.33982,173.1,0.33282,0.41978,0,46.5,38,2023-11-29T12:50:28Z,2,scs-bgx-868,AFE,8.2,14.7,uE.1
0.27494,13.1,0.27319,-0.00251,-7.951,0.34026,171.8,0.33276,0.41925,1.202,46.5,37.9,2023-11-29T12:50:38Z,2,scs-bgx-868,AFE,8.4,16.8,uE.1
0.27357,7.7,0.27325,-0.00404,-13.004,0.34151,177.1,0.33282,0.42146,4.063,45.9,38,2023-11-29T12:50:48Z,2,scs-bgx-868,AFE,7.7,22.6,uE.1
0.27469,11.7,0.27325,-0.00291,-9.046,0.33988,173.2,0.33282,0.41984,0.144,46.4,38,2023-11-29T12:50:58Z,2,scs-bgx-868,AFE,8.3,14.8,uE.1
0.27482,12.1,0.27325,-0.00279,-8.587,0.34082,178.5,0.33301,0.42205,1.947,46.3,38,2023-11-29T12:51:08Z,2,scs-bgx-868,AFE,8.6,18.8,uE.1
0.275,11.8,0.27338,-0.0029,-8.41,0.33988,176.6,0.33294,0.42123,-0.144,46.3,38.1,2023-11-29T12:51:18Z,2,scs-bgx-868,AFE,8.7,12.9,uE.1
0.27419,8.9,0.27338,-0.00371,-11.272,0.34201,181.7,0.33294,0.42335,4.976,46.3,38.1,2023-11-29T12:51:28Z,2,scs-bgx-868,AFE,7.3,23.3,uE.1
0.27369,7.1,0.27338,-0.00421,-13.039,0.34188,180.4,0.33288,0.4228,4.808,46.2,38.1,2023-11-29T12:51:38Z,2,scs-bgx-868,AFE,7.5,22.9,uE.1
0.27344,6.2,0.27338,-0.00446,-13.922,0.34213,178.9,0.33276,0.4222,5.697,46,38.1,2023-11-29T12:51:48Z,2,scs-bgx-868,AFE,7.5,23.2,uE.1
0.27288,4.8,0.27332,-0.00488,-15.689,0.34244,178.6,0.33269,0.42209,6.611,46.2,38.1,2023-11-29T12:51:58Z,2,scs-bgx-868,AFE,7.7,23.9,uE.1
0.27507,13,0.27325,-0.00254,-7.703,0.33913,168.6,0.33257,0.41793,-1.058,46.7,38.1,2023-11-29T12:52:08Z,2,scs-bgx-868,AFE,9.4,13.1,uE.1
0.27375,8.9,0.27319,-0.0037,-12.155,0.34151,174.1,0.33263,0.42019,4.519,46,38,2023-11-29T12:52:18Z,2,scs-bgx-868,AFE,7.9,21,uE.1
0.27357,8.8,0.27313,-0.00374,-12.58,0.34132,174.9,0.33263,0.42054,4.063,46.1,38.1,2023-11-29T12:52:28Z,2,scs-bgx-868,AFE,7.6,20.7,uE.1
0.2745,12.1,0.27313,-0.0028,-9.293,0.34038,170.6,0.33251,0.41875,2.091,46.2,38.1,2023-11-29T12:52:38Z,2,scs-bgx-868,AFE,8.9,16.8,uE.1
0.27438,12.2,0.27307,-0.00278,-9.505,0.34057,171.1,0.33251,0.41894,2.548,46.2,38.1,2023-11-29T12:52:48Z,2,scs-bgx-868,AFE,8.9,18.1,uE.1
0.27382,9.7,0.27313,-0.00349,-11.696,0.34119,171.5,0.33244,0.41914,4.207,46.3,38.1,2023-11-29T12:52:58Z,2,scs-bgx-868,AFE,7.9,20,uE.1
0.27438,11.7,0.27313,-0.00293,-9.717,0.34119,170.3,0.33244,0.4186,4.207,46.6,38,2023-11-29T12:53:08Z,2,scs-bgx-868,AFE,9.3,16.6,uE.1
0.27475,12.5,0.27319,-0.0027,-8.622,0.34107,172,0.33257,0.41933,3.606,46.4,38,2023-11-29T12:53:18Z,2,scs-bgx-868,AFE,10,16.4,uE.1
0.27363,9,0.27313,-0.00368,-12.367,0.34126,169.6,0.33232,0.41835,4.663,46.2,38.1,2023-11-29T12:53:28Z,2,scs-bgx-868,AFE,8,17.5,uE.1
0.27344,9.4,0.273,-0.00357,-12.58,0.34132,167.5,0.33226,0.41745,4.952,46.4,38,2023-11-29T12:53:38Z,2,scs-bgx-868,AFE,8.2,18.1,uE.1
0.27438,13.2,0.27294,-0.00248,-9.046,0.33957,163.5,0.33219,0.41581,0.913,46.3,38.1,2023-11-29T12:53:48Z,2,scs-bgx-868,AFE,9.9,11.9,uE.1
0.27557,17.4,0.27294,-0.00129,-4.841,0.33863,162.3,0.33226,0.4153,-1.514,46.7,38.1,2023-11-29T12:53:58Z,2,scs-bgx-868,AFE,14.5,11.6,uE.1
0.27682,21.3,0.273,-0.00019,-0.636,0.33688,159.1,0.33232,0.41397,-5.865,46.7,38.1,2023-11-29T12:54:08Z,2,scs-bgx-868,AFE,17.1,7,uE.1
0.27607,18.1,0.27307,-0.00109,-3.534,0.33863,166.1,0.33257,0.41689,-2.26,47.8,38,2023-11-29T12:54:18Z,2,scs-bgx-868,AFE,15.6,12.3,uE.1
0.27682,19.2,0.27325,-0.00079,-1.519,0.33807,164,0.33244,0.41601,-3.293,47.9,38.1,2023-11-29T12:54:28Z,2,scs-bgx-868,AFE,15.6,11.2,uE.1
0.27569,14.2,0.27338,-0.00221,-5.972,0.34063,169.9,0.33251,0.41846,2.692,46.5,38,2023-11-29T12:54:38Z,2,scs-bgx-868,AFE,12.8,15.9,uE.1
0.27338,6.5,0.27332,-0.00437,-13.922,0.34282,175.2,0.33251,0.42065,7.957,46.3,38,2023-11-29T12:54:48Z,2,scs-bgx-868,AFE,8,20.2,uE.1
0.273,5.2,0.27332,-0.00475,-15.265,0.34232,171.2,0.33226,0.41898,7.356,46.4,38.1,2023-11-29T12:54:58Z,2,scs-bgx-868,AFE,8.2,20.6,uE.1
0.27288,5.3,0.27325,-0.00473,-15.442,0.34207,168.5,0.33213,0.41788,7.067,45.8,38.1,2023-11-29T12:55:08Z,2,scs-bgx-868,AFE,8.6,20.6,uE.1
0.27307,7,0.27313,-0.00424,-14.346,0.34094,162.8,0.33194,0.41548,4.808,46.1,38.1,2023-11-29T12:55:18Z,2,scs-bgx-868,AFE,8.7,18.5,uE.1
0.27507,14.6,0.27307,-0.00209,-7.067,0.33926,160.5,0.33213,0.41454,0.313,46.6,38,2023-11-29T12:55:28Z,2,scs-bgx-868,AFE,13.1,12.5,uE.1
0.27469,13.8,0.273,-0.00232,-8.163,0.33969,160.5,0.33207,0.41455,1.49,46.7,38,2023-11-29T12:55:38Z,2,scs-bgx-868,AFE,12.8,14.5,uE.1
0.27444,12.9,0.273,-0.00257,-9.046,0.33976,159.6,0.33201,0.41419,1.803,46.7,38,2023-11-29T12:55:48Z,2,scs-bgx-868,AFE,12.1,14.7,uE.1
0.27407,11.6,0.273,-0.00294,-10.353,0.34013,161.8,0.33201,0.41509,2.692,46.6,38.1,2023-11-29T12:55:58Z,2,scs-bgx-868,AFE,11.3,16.3,uE.1
0.27482,14.3,0.273,-0.00219,-7.703,0.33882,155.4,0.33188,0.4124,-0.144,47,38,2023-11-29T12:56:08Z,2,scs-bgx-868,AFE,12.3,12.8,uE.1
0.27344,9.4,0.273,-0.00357,-12.58,0.34082,158.9,0.33188,0.41387,4.663,45.9,37.9,2023-11-29T12:56:18Z,2,scs-bgx-868,AFE,9.9,18,uE.1
0.27257,7.4,0.27288,-0.00415,-15.23,0.34101,156.5,0.33163,0.41289,5.721,45.8,38,2023-11-29T12:56:28Z,2,scs-bgx-868,AFE,9,18.9,uE.1
0.274,12.4,0.27288,-0.00271,-10.177,0.33894,151.8,0.33157,0.41093,0.889,46.2,38.1,2023-11-29T12:56:38Z,2,scs-bgx-868,AFE,10.6,13.7,uE.1
0.27538,16.8,0.27294,-0.00148,-5.512,0.33763,149.4,0.33169,0.40994,-2.548,46.5,38,2023-11-29T12:56:48Z,2,scs-bgx-868,AFE,14.8,12.7,uE.1
0.27388,12,0.27288,-0.00283,-10.601,0.33994,158.1,0.33188,0.41353,2.548,46.2,38,2023-11-29T12:56:58Z,2,scs-bgx-868,AFE,10.8,16.3,uE.1
0.273,8.4,0.27294,-0.00386,-13.922,0.34126,157.1,0.33163,0.41314,6.322,45.9,38,2023-11-29T12:57:08Z,2,scs-bgx-868,AFE,9.3,19.7,uE.1
0.27382,11.8,0.27288,-0.0029,-10.813,0.33932,153.5,0.33169,0.41163,1.514,46.3,38,2023-11-29T12:57:18Z,2,scs-bgx-868,AFE,10.9,14.4,uE.1
0.27244,8,0.27275,-0.00397,-15.23,0.34113,153.8,0.33144,0.41174,6.466,45.8,38,2023-11-29T12:57:28Z,2,scs-bgx-868,AFE,9,19.7,uE.1
0.27325,10.8,0.27275,-0.00316,-12.367,0.33951,148.8,0.33138,0.40969,2.716,46,38,2023-11-29T12:57:38Z,2,scs-bgx-868,AFE,9.6,16.5,uE.1
0.27419,14.1,0.27275,-0.00222,-9.046,0.33801,145.2,0.33138,0.40819,-0.889,46,38,2023-11-29T12:57:48Z,2,scs-bgx-868,AFE,12.5,12.2,uE.1
0.27507,17.2,0.27275,-0.00135,-5.936,0.33763,147.6,0.33151,0.40919,-2.115,45.8,38.1,2023-11-29T12:57:58Z,2,scs-bgx-868,AFE,14.4,13.4,uE.1
0.27444,14.5,0.27282,-0.00212,-8.41,0.33919,148.1,0.33138,0.40938,1.947,46.1,38,2023-11-29T12:58:08Z,2,scs-bgx-868,AFE,13.1,14,uE.1
0.27563,17.6,0.27294,-0.00123,-4.629,0.33694,143.9,0.33138,0.40765,-3.462,46.3,38.1,2023-11-29T12:58:18Z,2,scs-bgx-868,AFE,15.8,13.5,uE.1
0.27638,19.2,0.27307,-0.00078,-2.438,0.33707,147.3,0.33157,0.40905,-3.606,46.7,38.1,2023-11-29T12:58:28Z,2,scs-bgx-868,AFE,17.8,13.4,uE.1
0.27707,20.1,0.27325,-0.00054,-0.636,0.33713,150.5,0.33176,0.41039,-3.918,46.7,38.1,2023-11-29T12:58:38Z,2,scs-bgx-868,AFE,19.7,12.5,uE.1
0.27513,13.2,0.27325,-0.00248,-7.491,0.34051,158.6,0.33176,0.41377,4.207,45.6,38.1,2023-11-29T12:58:48Z,2,scs-bgx-868,AFE,13.7,16.6,uE.1
0.27225,3.6,0.27319,-0.0052,-17.456,0.34194,157,0.33144,0.41308,8.413,45.5,38.1,2023-11-29T12:58:58Z,2,scs-bgx-868,AFE,8.7,20,uE.1
0.27369,8.7,0.27319,-0.00376,-12.367,0.34019,151.5,0.33144,0.4108,4.207,46.3,38,2023-11-29T12:59:08Z,2,scs-bgx-868,AFE,9.7,16.6,uE.1
0.27669,18.8,0.27325,-0.00091,-1.979,0.33719,147.6,0.33157,0.40918,-3.317,46.6,38.1,2023-11-29T12:59:18Z,2,scs-bgx-868,AFE,20,13.2,uE.1
0.277,19.9,0.27325,-0.0006,-0.883,0.33776,152,0.33176,0.41102,-2.404,46,38.1,2023-11-29T12:59:28Z,2,scs-bgx-868,AFE,20.3,13.2,uE.1
0.27357,7.7,0.27325,-0.00404,-13.004,0.34113,157.1,0.33157,0.41312,6.154,45.9,38.1,2023-11-29T12:59:38Z,2,scs-bgx-868,AFE,10.1,20.2,uE.1
0.27475,12.4,0.27319,-0.0027,-8.622,0.33901,150.9,0.33151,0.41056,1.202,45.9,38.1,2023-11-29T12:59:48Z,2,scs-bgx-868,AFE,13.8,14.3,uE.1
0.27607,17.1,0.27319,-0.00139,-3.958,0.33838,148.2,0.33151,0.40941,-0.312,46.2,38,2023-11-29T12:59:58Z,2,scs-bgx-868,AFE,17.8,11.8,uE.1
0.27432,10.9,0.27319,-0.00314,-10.141,0.33994,155.5,0.33157,0.41245,3.293,45.8,38.2,2023-11-29T13:00:08Z,2,scs-bgx-868,AFE,12.3,16.8,uE.1
0.275,13.3,0.27319,-0.00245,-7.739,0.33926,152.8,0.33151,0.41134,1.803,46.1,38.2,2023-11-29T13:00:18Z,2,scs-bgx-868,AFE,15.1,14.7,uE.1
0.27469,12.8,0.27313,-0.00262,-8.622,0.33957,150.2,0.33138,0.41028,2.861,46.2,38.1,2023-11-29T13:00:28Z,2,scs-bgx-868,AFE,14.3,16.6,uE.1
0.27607,17.6,0.27313,-0.00124,-3.746,0.33763,148.9,0.33151,0.40971,-2.115,46.3,38.2,2023-11-29T13:00:38Z,2,scs-bgx-868,AFE,17.3,11,uE.1
0.276,16.9,0.27319,-0.00145,-4.205,0.33788,150.5,0.33157,0.41039,-1.659,46.2,38.2,2023-11-29T13:00:48Z,2,scs-bgx-868,AFE,16.6,10.8,uE.1
0.27632,17.4,0.27325,-0.00129,-3.286,0.33832,151.6,0.33157,0.41083,-0.601,46.3,38.2,2023-11-29T13:00:58Z,2,scs-bgx-868,AFE,19.8,10.4,uE.1
0.27625,16.7,0.27332,-0.0015,-3.781,0.33869,154.5,0.33169,0.41206,0,46.5,38.2,2023-11-29T13:01:08Z,2,scs-bgx-868,AFE,18.9,11.1,uE.1
0.27482,11.1,0.27338,-0.00309,-9.046,0.34032,159.5,0.33176,0.41411,3.75,45.9,38.2,2023-11-29T13:01:18Z,2,scs-bgx-868,AFE,13.7,16.3,uE.1
0.27582,14.1,0.27344,-0.00224,-5.724,0.33926,154.1,0.33151,0.41186,1.803,45.9,38.3,2023-11-29T13:01:28Z,2,scs-bgx-868,AFE,17,13.9,uE.1
0.27575,13.9,0.27344,-0.0023,-5.972,0.33938,155.4,0.33157,0.41242,1.947,45.8,38.3,2023-11-29T13:01:38Z,2,scs-bgx-868,AFE,16.4,13.4,uE.1
0.27563,13.4,0.27344,-0.00243,-6.396,0.33857,152.4,0.33151,0.41118,0.144,45.7,38.3,2023-11-29T13:01:48Z,2,scs-bgx-868,AFE,15.8,11,uE.1
0.27719,18.9,0.27344,-0.00087,-0.883,0.33713,151,0.33163,0.41059,-3.606,46,38.3,2023-11-29T13:01:58Z,2,scs-bgx-868,AFE,20.4,8.9,uE.1
0.27663,16.4,0.2735,-0.00158,-3.074,0.33838,158.1,0.33188,0.41355,-1.202,45.8,38.3,2023-11-29T13:02:08Z,2,scs-bgx-868,AFE,19.4,10.8,uE.1
0.2765,15.4,0.27357,-0.00185,-3.781,0.33888,162.4,0.33207,0.41533,-0.457,46,38.3,2023-11-29T13:02:18Z,2,scs-bgx-868,AFE,18,11.1,uE.1
0.27525,11,0.27357,-0.0031,-8.198,0.34126,164.8,0.33194,0.41632,5.577,45.4,38.2,2023-11-29T13:02:28Z,2,scs-bgx-868,AFE,14.4,17.5,uE.1
0.27257,1.6,0.27357,-0.00579,-17.668,0.34369,164.2,0.33163,0.4161,12.163,45.7,38.1,2023-11-29T13:02:38Z,2,scs-bgx-868,AFE,8.2,28.5,uE.1
0.27382,7,0.27344,-0.00424,-12.792,0.34069,156,0.33157,0.41268,5.096,46,38.1,2023-11-29T13:02:48Z,2,scs-bgx-868,AFE,10.1,17.6,uE.1
0.27575,14.9,0.27332,-0.002,-5.548,0.33832,146.2,0.33132,0.4086,0,46.2,38.1,2023-11-29T13:02:58Z,2,scs-bgx-868,AFE,17,11.1,uE.1
0.27513,14.3,0.27313,-0.00218,-7.067,0.33894,150,0.33138,0.41017,1.346,45.7,38.2,2023-11-29T13:03:08Z,2,scs-bgx-868,AFE,15.2,13.4,uE.1
0.27544,15.9,0.27307,-0.00172,-5.76,0.33876,149.5,0.33138,0.40999,0.913,46,38.2,2023-11-29T13:03:18Z,2,scs-bgx-868,AFE,17.2,13.2,uE.1
0.27632,18.5,0.27313,-0.00099,-2.862,0.33751,148.6,0.33151,0.40959,-2.404,46,38.2,2023-11-29T13:03:28Z,2,scs-bgx-868,AFE,19.6,10.6,uE.1
0.27513,13.2,0.27325,-0.00248,-7.491,0.33988,154.3,0.33151,0.41196,3.293,46,38.2,2023-11-29T13:03:38Z,2,scs-bgx-868,AFE,15.8,15.7,uE.1
0.27588,15.9,0.27325,-0.00173,-4.841,0.33851,150,0.33144,0.41016,0.168,46.2,38.2,2023-11-29T13:03:48Z,2,scs-bgx-868,AFE,17.8,11.6,uE.1
0.27532,13.4,0.27332,-0.00244,-7.067,0.33963,151.6,0.33138,0.41086,3.005,46.7,38.2,2023-11-29T13:03:58Z,2,scs-bgx-868,AFE,15.9,15.5,uE.1
0.27382,8.1,0.27332,-0.00394,-12.367,0.34144,156,0.33138,0.41267,7.356,45.2,38.2,2023-11-29T13:04:08Z,2,scs-bgx-868,AFE,9.5,19.1,uE.1
0.27363,7.9,0.27325,-0.00398,-12.792,0.34038,152.7,0.33126,0.41128,5.096,45.3,38.3,2023-11-29T13:04:18Z,2,scs-bgx-868,AFE,9.5,17.3,uE.1
0.27544,14.9,0.27319,-0.00202,-6.184,0.33826,147.6,0.33126,0.40916,0,45.7,38.3,2023-11-29T13:04:28Z,2,scs-bgx-868,AFE,16.6,10.9,uE.1
0.27594,16.6,0.27319,-0.00152,-4.417,0.33894,151.3,0.33138,0.4107,1.346,45.8,38.3,2023-11-29T13:04:38Z,2,scs-bgx-868,AFE,18.2,13.4,uE.1
0.2745,11.6,0.27319,-0.00296,-9.505,0.34069,153.4,0.33126,0.41159,5.841,45.5,38.3,2023-11-29T13:04:48Z,2,scs-bgx-868,AFE,13,17.3,uE.1
0.27388,9.9,0.27313,-0.00343,-11.484,0.34088,152.6,0.33126,0.41126,6.298,45.5,38.2,2023-11-29T13:04:58Z,2,scs-bgx-868,AFE,11,17.4,uE.1
0.27575,16.5,0.27313,-0.00156,-4.876,0.33744,143.5,0.33113,0.40749,-1.659,45.9,38.3,2023-11-29T13:05:08Z,2,scs-bgx-868,AFE,19.9,10,uE.1
0.2755,16.1,0.27307,-0.00166,-5.548,0.33801,143.9,0.33107,0.40763,-0.144,46.2,38.3,2023-11-29T13:05:18Z,2,scs-bgx-868,AFE,19,10.4,uE.1
0.27919,27.6,0.27325,0.00158,6.855,0.33457,136.4,0.33119,0.40452,-8.702,48.2,38.2,2023-11-29T13:05:28Z,2,scs-bgx-868,AFE,30,4.5,uE.1
0.27944,28,0.27332,0.00169,7.491,0.33538,134.8,0.33113,0.40386,-6.611,48.1,38,2023-11-29T13:05:38Z,2,scs-bgx-868,AFE,30.1,5.6,uE.1
0.27588,14.3,0.27344,-0.00218,-5.512,0.33951,147.5,0.33107,0.40913,3.462,46,38.3,2023-11-29T13:05:48Z,2,scs-bgx-868,AFE,17.2,16,uE.1
0.27419,8.9,0.27338,-0.00372,-11.272,0.34069,149.1,0.33107,0.40979,6.298,45.4,38.2,2023-11-29T13:05:58Z,2,scs-bgx-868,AFE,10.6,18.4,uE.1
0.27319,5.9,0.27332,-0.00457,-14.594,0.34101,148.8,0.33101,0.40968,7.212,45.4,38.2,2023-11-29T13:06:08Z,2,scs-bgx-868,AFE,9.2,19.5,uE.1
0.27388,8.3,0.27332,-0.00388,-12.155,0.34007,147.6,0.33107,0.40917,4.808,45.4,38.2,2023-11-29T13:06:18Z,2,scs-bgx-868,AFE,10.1,17.1,uE.1
0.27463,11.5,0.27325,-0.00298,-9.258,0.33913,146.6,0.33107,0.40875,2.548,45.6,38.3,2023-11-29T13:06:28Z,2,scs-bgx-868,AFE,13.6,14.9,uE.1
0.27719,19.5,0.27338,-0.00072,-0.671,0.33626,141.7,0.33119,0.40673,-4.639,46.1,38.3,2023-11-29T13:06:38Z,2,scs-bgx-868,AFE,21.9,6.5,uE.1
0.2785,23.6,0.27344,0.00045,3.746,0.33544,139.8,0.33119,0.40592,-6.611,46.3,38.3,2023-11-29T13:06:48Z,2,scs-bgx-868,AFE,26.5,5.1,uE.1
0.27844,22.3,0.27357,0.00008,3.074,0.33557,142.1,0.33132,0.4069,-6.611,46.6,38.3,2023-11-29T13:06:58Z,2,scs-bgx-868,AFE,26.2,5.4,uE.1
0.27632,14.3,0.27363,-0.00219,-4.629,0.33957,154.8,0.33151,0.41218,2.548,45.7,38.3,2023-11-29T13:07:08Z,2,scs-bgx-868,AFE,17.8,15.4,uE.1
0.27463,8.3,0.27363,-0.00388,-10.601,0.34001,152.8,0.33132,0.41133,4.063,45.7,38.3,2023-11-29T13:07:18Z,2,scs-bgx-868,AFE,11.7,15.8,uE.1
0.276,12.6,0.27369,-0.00265,-5.972,0.33894,151,0.33144,0.4106,1.202,46.5,38.2,2023-11-29T13:07:28Z,2,scs-bgx-868,AFE,17.9,13.4,uE.1
0.27775,17.7,0.27382,-0.0012,-0.247,0.33638,144.1,0.33132,0.40771,-4.663,46.3,38.3,2023-11-29T13:07:38Z,2,scs-bgx-868,AFE,23.4,6.5,uE.1
0.276,12.1,0.27375,-0.0028,-6.184,0.33938,153.3,0.33144,0.41156,2.26,45.6,38.3,2023-11-29T13:07:48Z,2,scs-bgx-868,AFE,16.5,14,uE.1
0.276,12.1,0.27375,-0.0028,-6.184,0.33894,154.3,0.33157,0.41198,0.889,46.3,38.3,2023-11-29T13:07:58Z,2,scs-bgx-868,AFE,17.5,13,uE.1
0.2785,20.9,0.27375,-0.0003,2.65,0.33619,145.7,0.33144,0.40838,-5.409,47.3,38.3,2023-11-29T13:08:08Z,2,scs-bgx-868,AFE,26.1,6.5,uE.1
0.27969,24.1,0.27388,0.00058,6.396,0.33576,147.7,0.33163,0.40922,-6.899,47.4,38.3,2023-11-29T13:08:18Z,2,scs-bgx-868,AFE,30.2,5.7,uE.1
0.27607,11.2,0.27388,-0.00305,-6.396,0.34051,164.5,0.33188,0.4162,3.918,46.3,38.4,2023-11-29T13:08:28Z,2,scs-bgx-868,AFE,17.7,16.4,uE.1
0.27582,9.9,0.27394,-0.00344,-7.491,0.34032,155.4,0.33151,0.4124,4.351,46.2,38.2,2023-11-29T13:08:38Z,2,scs-bgx-868,AFE,15.6,16,uE.1
0.27307,1.2,0.27382,-0.00588,-16.784,0.34226,158.5,0.33157,0.41371,8.87,45.7,38,2023-11-29T13:08:48Z,2,scs-bgx-868,AFE,8.4,20,uE.1
