time,relHumid.value,relHumid.weight,relHumid.raw,temperature.value,temperature.weight,temperature.raw,pm2_5ConcNum.value,pm2_5ConcNum.weight,pm2_5ConcNum.raw,pm2_5ConcMass.value,pm2_5ConcMass.weight,pm2_5ConcMass.raw,pm1ConcNum.value,pm1ConcNum.weight,pm1ConcNum.raw,pm1ConcMass.value,pm1ConcMass.weight,pm1ConcMass.raw,pm10ConcNum.value,pm10ConcNum.weight,pm10ConcNum.raw,pm10ConcMass.value,pm10ConcMass.weight,pm10ConcMass.raw,no2Conc.value,no2Conc.weight,no2Conc.raw,pm2_5ConcMass_24HourRollingMean.value,pm2_5ConcMass_24HourRollingMean.weight,pm2_5ConcMass_24HourRollingMean.raw,pm2_5ConcNum_24HourRollingMean.value,pm2_5ConcNum_24HourRollingMean.weight,pm2_5ConcNum_24HourRollingMean.raw,pm10ConcMass_24HourRollingMean.value,pm10ConcMass_24HourRollingMean.weight,pm10ConcMass_24HourRollingMean.raw,pm10ConcNum_24HourRollingMean.value,pm10ConcNum_24HourRollingMean.weight,pm10ConcNum_24HourRollingMean.raw,pm2_5ConcMass_NowCast.value,pm2_5NowCastAqi.value,no2UsEpaAqi.raw,no2UsEpaAqi.value,pm2_5WaDwerAqi.raw,pm2_5WaDwerAqi.value,pm10WaDwerAqi.raw,pm10WaDwerAqi.value,no2WaDwerAqi.raw,no2WaDwerAqi.value,year,month,day,time
2021-12-02 19:00:00+03:00,72.13,3.0,72.13,29.1,3.0,29.1,23.86,3.0,23.86,17.76,3.0,17.76,22.93,3.0,22.93,11.64,3.0,11.64,24.0,3.0,24.0,20.29,3.0,20.29,7.32,3.0,7.32,19.79,87,19.79,28.5,87,28.5,22.51,87,22.51,28.65,87,28.65,19.99,68.0,7.0,7.0,79,79,45,45,6.0,6.0,2021,12,2,19:00
2021-12-02 18:00:00+03:00,69.55,4.0,69.55,29.9,4.0,29.9,43.25,4.0,43.25,28.96,4.0,28.96,41.58,4.0,41.58,19.6,4.0,19.6,43.49,4.0,43.49,34.25,4.0,34.25,5.96,4.0,5.96,19.7,87,19.7,28.27,87,28.27,22.46,87,22.46,28.42,87,28.42,11.06,46.0,6.0,6.0,79,79,45,45,5.0,5.0,2021,12,2,18:00
2021-12-02 17:00:00+03:00,66.89,3.0,66.89,31.14,3.0,31.14,16.47,3.0,16.47,12.96,3.0,12.96,15.76,3.0,15.76,7.91,3.0,7.91,16.59,3.0,16.59,15.0,3.0,15.0,2.64,3.0,2.64,18.94,87,18.94,26.98,87,26.98,21.57,87,21.57,27.13,87,27.13,9.18,38.0,2.0,2.0,76,76,43,43,2.0,2.0,2021,12,2,17:00
2021-12-02 16:00:00+03:00,64.93,4.0,64.93,31.92,4.0,31.92,11.84,4.0,11.84,9.37,4.0,9.37,11.32,4.0,11.32,5.13,4.0,5.13,11.96,4.0,11.96,11.08,4.0,11.08,1.08,4.0,1.08,18.93,87,18.93,26.94,87,26.94,21.56,87,21.56,27.09,87,27.09,9.0,38.0,1.0,1.0,76,76,43,43,1.0,1.0,2021,12,2,16:00
2021-12-02 15:00:00+03:00,63.46,3.0,63.46,32.15,3.0,32.15,10.1,3.0,10.1,7.23,3.0,7.23,9.69,3.0,9.69,4.16,3.0,4.16,10.19,3.0,10.19,9.25,3.0,9.25,0.16,3.0,0.16,19.06,87,19.06,27.11,87,27.11,21.72,87,21.72,27.25,87,27.25,10.77,45.0,0.0,0.0,76,76,43,43,0.0,0.0,2021,12,2,15:00
2021-12-02 14:00:00+03:00,62.64,4.0,62.64,32.93,4.0,32.93,9.82,4.0,9.82,7.11,4.0,7.11,9.42,4.0,9.42,3.77,4.0,3.77,9.92,4.0,9.92,8.74,4.0,8.74,-1.42,4.0,-1.42,19.46,87,19.46,27.46,87,27.46,22.21,87,22.21,27.61,87,27.61,14.43,56.0,,,78,78,44,44,,,2021,12,2,14:00
2021-12-02 13:00:00+03:00,62.13,3.0,62.13,33.7,3.0,33.7,10.93,3.0,10.93,7.53,3.0,7.53,10.51,3.0,10.51,4.32,3.0,4.32,11.01,3.0,11.01,9.14,3.0,9.14,-2.3,3.0,-2.3,19.57,87,19.57,27.54,87,27.54,22.36,87,22.36,27.69,87,27.69,21.34,70.0,,,78,78,45,45,,,2021,12,2,13:00
2021-12-02 12:00:00+03:00,60.82,4.0,60.82,34.4,4.0,34.4,39.77,4.0,39.77,25.79,4.0,25.79,38.06,4.0,38.06,16.97,4.0,16.97,39.97,4.0,39.97,30.18,4.0,30.18,-7.03,4.0,-7.03,19.75,87,19.75,27.67,87,27.67,22.6,87,22.6,27.83,87,27.83,16.89,61.0,,,79,79,45,45,,,2021,12,2,12:00
2021-12-02 11:00:00+03:00,62.66,3.0,62.66,33.6,3.0,33.6,19.02,3.0,19.02,13.14,3.0,13.14,18.27,3.0,18.27,9.04,3.0,9.04,19.12,3.0,19.12,15.44,3.0,15.44,-5.3,3.0,-5.3,19.16,86,19.16,26.6,86,26.6,21.96,86,21.96,26.75,86,26.75,20.63,69.0,,,77,77,44,44,,,2021,12,2,11:00
2021-12-02 10:00:00+03:00,63.65,4.0,63.65,31.84,4.0,31.84,9.47,4.0,9.47,6.45,4.0,6.45,9.09,4.0,9.09,3.62,4.0,3.62,9.54,4.0,9.54,7.23,4.0,7.23,-6.42,4.0,-6.42,19.4,87,19.4,26.73,87,26.73,22.22,87,22.22,26.88,87,26.88,34.81,99.0,,,78,78,44,44,,,2021,12,2,10:00
2021-12-02 09:00:00+03:00,70.27,3.0,70.27,30.74,3.0,30.74,20.15,3.0,20.15,14.92,3.0,14.92,19.34,3.0,19.34,10.14,3.0,10.14,20.25,3.0,20.25,15.46,3.0,15.46,-7.72,3.0,-7.72,20.33,86,20.33,27.93,86,27.93,23.41,86,23.41,28.1,86,28.1,54.7,148.0,,,81,81,47,47,,,2021,12,2,09:00
2021-12-02 08:00:00+03:00,77.29,4.0,77.29,28.91,4.0,28.91,41.75,4.0,41.75,31.97,4.0,31.97,39.8,4.0,39.8,21.59,4.0,21.59,41.89,4.0,41.89,35.94,4.0,35.94,3.49,4.0,3.49,20.28,87,20.28,27.79,87,27.79,23.39,87,23.39,27.96,87,27.96,77.42,162.0,3.0,3.0,81,81,47,47,3.0,3.0,2021,12,2,08:00
2021-12-02 07:00:00+03:00,82.96,3.0,82.96,27.31,3.0,27.31,214.77,3.0,214.77,119.41,3.0,119.41,205.35,3.0,205.35,87.0,3.0,87.0,215.46,3.0,215.46,126.13,3.0,126.13,10.17,3.0,10.17,20.97,86,20.97,29.26,86,29.26,24.15,86,24.15,29.43,86,29.43,35.38,100.0,10.0,10.0,84,84,48,48,8.0,8.0,2021,12,2,07:00
2021-12-02 06:00:00+03:00,86.73,4.0,86.73,25.52,4.0,25.52,71.18,4.0,71.18,47.47,4.0,47.47,67.78,4.0,67.78,31.62,4.0,31.62,71.52,4.0,71.52,58.2,4.0,58.2,14.65,4.0,14.65,21.57,87,21.57,29.1,87,29.1,24.75,87,24.75,29.28,87,29.28,23.27,74.0,14.0,14.0,86,86,50,50,12.0,12.0,2021,12,2,06:00
2021-12-02 05:00:00+03:00,86.43,3.0,86.43,24.98,3.0,24.98,40.2,3.0,40.2,33.18,3.0,33.18,38.2,3.0,38.2,21.6,3.0,21.6,40.4,3.0,40.4,38.58,3.0,38.58,13.28,3.0,13.28,20.67,86,20.67,27.33,86,27.33,23.55,86,23.55,27.5,86,27.5,13.29,54.0,13.0,13.0,83,83,47,47,11.0,11.0,2021,12,2,05:00
2021-12-02 04:00:00+03:00,86.12,3.0,86.12,24.91,3.0,24.91,17.03,3.0,17.03,15.65,3.0,15.65,16.05,3.0,16.05,8.95,3.0,8.95,17.16,3.0,17.16,17.37,3.0,17.37,13.6,3.0,13.6,20.0,87,20.0,26.49,87,26.49,22.73,87,22.73,26.66,87,26.66,11.02,46.0,13.0,13.0,80,80,45,45,11.0,11.0,2021,12,2,04:00
2021-12-02 03:00:00+03:00,83.93,4.0,83.93,25.22,4.0,25.22,13.43,4.0,13.43,11.77,4.0,11.77,12.66,4.0,12.66,6.66,4.0,6.66,13.52,4.0,13.52,13.05,4.0,13.05,12.55,4.0,12.55,19.88,87,19.88,26.41,87,26.41,22.58,87,22.58,26.58,87,26.58,10.31,43.0,12.0,12.0,80,80,45,45,10.0,10.0,2021,12,2,03:00
2021-12-02 02:00:00+03:00,78.82,3.0,78.82,26.77,3.0,26.77,12.35,3.0,12.35,10.32,3.0,10.32,11.68,3.0,11.68,5.77,3.0,5.77,12.45,3.0,12.45,11.99,3.0,11.99,8.79,3.0,8.79,19.81,87,19.81,26.41,87,26.41,22.51,87,22.51,26.58,87,26.58,10.3,43.0,8.0,8.0,79,79,45,45,7.0,7.0,2021,12,2,02:00
2021-12-02 01:00:00+03:00,76.76,4.0,76.76,27.72,4.0,27.72,13.59,4.0,13.59,11.1,4.0,11.1,12.92,4.0,12.92,6.75,4.0,6.75,13.68,4.0,13.68,12.23,4.0,12.23,5.23,4.0,5.23,19.99,87,19.99,26.65,87,26.65,22.69,87,22.69,26.82,87,26.82,9.49,40.0,5.0,5.0,80,80,45,45,4.0,4.0,2021,12,2,01:00
2021-12-02 00:00:00+03:00,77.93,3.0,77.93,28.1,3.0,28.1,11.49,3.0,11.49,8.69,3.0,8.69,10.93,3.0,10.93,5.6,3.0,5.6,11.57,3.0,11.57,10.03,3.0,10.03,4.7,3.0,4.7,20.18,87,20.18,26.87,87,26.87,22.93,87,22.93,27.04,87,27.04,10.29,43.0,4.0,4.0,81,81,46,46,4.0,4.0,2021,12,2,00:00
2021-12-01 23:00:00+03:00,79.76,4.0,79.76,28.25,4.0,28.25,11.95,4.0,11.95,9.21,4.0,9.21,11.35,4.0,11.35,5.51,4.0,5.51,12.04,4.0,12.04,10.52,4.0,10.52,7.86,4.0,7.86,20.65,87,20.65,27.38,87,27.38,23.44,87,23.44,27.55,87,27.55,11.38,47.0,7.0,7.0,83,83,47,47,7.0,7.0,2021,12,1,23:00
2021-12-01 22:00:00+03:00,78.98,3.0,78.98,28.64,3.0,28.64,11.23,3.0,11.23,8.32,3.0,8.32,10.67,3.0,10.67,5.06,3.0,5.06,11.3,3.0,11.3,9.72,3.0,9.72,7.22,3.0,7.22,21.15,87,21.15,27.95,87,27.95,23.97,87,23.97,28.13,87,28.13,14.43,56.0,7.0,7.0,85,85,48,48,6.0,6.0,2021,12,1,22:00
2021-12-01 21:00:00+03:00,79.19,4.0,79.19,28.81,4.0,28.81,20.31,4.0,20.31,16.27,4.0,16.27,19.42,4.0,19.42,10.4,4.0,10.4,20.43,4.0,20.43,17.53,4.0,17.53,9.09,4.0,9.09,21.65,87,21.65,28.51,87,28.51,24.49,87,24.49,28.69,87,28.69,12.61,52.0,9.0,9.0,87,87,49,49,8.0,8.0,2021,12,1,21:00
2021-12-01 20:00:00+03:00,78.37,3.0,78.37,28.87,3.0,28.87,13.31,3.0,13.31,10.71,3.0,10.71,12.63,3.0,12.63,6.24,3.0,6.24,13.42,3.0,13.42,12.83,3.0,12.83,8.0,3.0,8.0,22.56,86,22.56,29.79,86,29.79,25.6,86,25.6,29.99,86,29.99,14.52,56.0,8.0,8.0,90,90,51,51,7.0,7.0,2021,12,1,20:00
2021-12-01 19:00:00+03:00,78.29,4.0,78.29,28.82,4.0,28.82,17.81,4.0,17.81,14.99,4.0,14.99,16.93,4.0,16.93,8.88,4.0,8.88,17.97,4.0,17.97,17.15,4.0,17.15,9.51,4.0,9.51,22.96,87,22.96,30.55,87,30.55,25.96,87,25.96,30.75,87,30.75,14.05,55.0,9.0,9.0,92,92,52,52,8.0,8.0,2021,12,1,19:00
2021-12-01 18:00:00+03:00,75.91,3.0,75.91,29.2,3.0,29.2,17.2,3.0,17.2,15.25,3.0,15.25,16.28,3.0,16.28,8.42,3.0,8.42,17.38,3.0,17.38,18.82,3.0,18.82,7.95,3.0,7.95,22.98,86,22.98,30.64,86,30.64,26.07,86,26.07,30.84,86,30.84,12.86,53.0,8.0,8.0,92,92,52,52,7.0,7.0,2021,12,1,18:00
2021-12-01 17:00:00+03:00,73.21,4.0,73.21,29.66,4.0,29.66,15.25,4.0,15.25,12.44,4.0,12.44,14.46,4.0,14.46,7.19,4.0,7.19,15.37,4.0,15.37,14.9,4.0,14.9,6.24,4.0,6.24,22.65,87,22.65,30.39,87,30.39,25.65,87,25.65,30.59,87,30.59,13.32,54.0,6.0,6.0,91,91,51,51,5.0,5.0,2021,12,1,17:00
2021-12-01 16:00:00+03:00,71.93,3.0,71.93,30.2,3.0,30.2,15.37,3.0,15.37,12.67,3.0,12.67,14.6,3.0,14.6,7.03,3.0,7.03,15.51,3.0,15.51,14.82,3.0,14.82,7.46,3.0,7.46,22.49,86,22.49,30.27,86,30.27,25.46,86,25.46,30.47,86,30.47,13.98,55.0,7.0,7.0,90,90,51,51,6.0,6.0,2021,12,1,16:00
2021-12-01 15:00:00+03:00,70.1,4.0,70.1,30.76,4.0,30.76,15.4,4.0,15.4,12.27,4.0,12.27,14.63,4.0,14.63,7.25,4.0,7.25,15.51,4.0,15.51,14.49,4.0,14.49,5.52,4.0,5.52,22.01,87,22.01,29.71,87,29.71,24.9,87,24.9,29.9,87,29.9,15.7,59.0,5.0,5.0,88,88,50,50,5.0,5.0,2021,12,1,15:00
2021-12-01 14:00:00+03:00,67.5,3.0,67.5,31.28,3.0,31.28,20.18,3.0,20.18,18.77,3.0,18.77,19.03,3.0,19.03,10.18,3.0,10.18,20.42,3.0,20.42,23.61,3.0,23.61,4.5600000000000005,3.0,4.5600000000000005,21.86,86,21.86,29.61,86,29.61,24.73,86,24.73,29.81,86,29.81,12.63,52.0,4.0,4.0,87,87,49,49,4.0,4.0,2021,12,1,14:00
2021-12-01 13:00:00+03:00,65.09,4.0,65.09,31.92,4.0,31.92,11.71,4.0,11.71,9.49,4.0,9.49,11.12,4.0,11.12,5.27,4.0,5.27,11.83,4.0,11.83,11.92,4.0,11.92,3.76,4.0,3.76,21.23,87,21.23,28.96,87,28.96,23.94,87,23.94,29.14,87,29.14,15.78,59.0,4.0,4.0,85,85,48,48,3.0,3.0,2021,12,1,13:00
2021-12-01 12:00:00+03:00,61.54,3.0,61.54,32.61,3.0,32.61,14.74,3.0,14.74,12.83,3.0,12.83,13.93,3.0,13.93,6.5600000000000005,3.0,6.5600000000000005,14.89,3.0,14.89,16.13,3.0,16.13,1.83,3.0,1.83,21.52,86,21.52,29.42,86,29.42,24.26,86,24.26,29.61,86,29.61,18.73,65.0,2.0,2.0,86,86,49,49,2.0,2.0,2021,12,1,12:00
2021-12-01 11:00:00+03:00,60.47,3.0,60.47,32.59,3.0,32.59,13.06,3.0,13.06,10.93,3.0,10.93,12.32,3.0,12.32,5.92,3.0,5.92,13.2,3.0,13.2,14.26,3.0,14.26,-4.98,3.0,-4.98,21.08,87,21.08,28.97,87,28.97,23.7,87,23.7,29.15,87,29.15,26.54,81.0,,,84,84,47,47,,,2021,12,1,11:00
2021-12-01 10:00:00+03:00,66.14,4.0,66.14,31.74,4.0,31.74,23.62,4.0,23.62,19.78,4.0,19.78,22.52,4.0,22.52,12.26,4.0,12.26,23.8,4.0,23.8,22.84,4.0,22.84,0.58,4.0,0.58,20.9,87,20.9,28.84,87,28.84,23.45,87,23.45,29.02,87,29.02,33.3,96.0,1.0,1.0,84,84,47,47,0.0,0.0,2021,12,1,10:00
2021-12-01 09:00:00+03:00,64.0,3.0,64.0,32.44,3.0,32.44,38.28,3.0,38.28,28.91,3.0,28.91,36.44,3.0,36.44,18.4,3.0,18.4,38.58,3.0,38.58,36.28,3.0,36.28,-9.19,3.0,-9.19,20.87,87,20.87,28.99,87,28.99,23.4,87,23.4,29.17,87,29.17,37.7,106.0,,,83,83,47,47,,,2021,12,1,09:00
2021-12-01 08:00:00+03:00,67.61,4.0,67.61,31.32,4.0,31.32,19.03,4.0,19.03,15.03,4.0,15.03,18.13,4.0,18.13,9.59,4.0,9.59,19.15,4.0,19.15,17.13,4.0,17.13,-8.07,4.0,-8.07,20.76,87,20.76,28.83,87,28.83,23.23,87,23.23,29.0,87,29.0,60.37,154.0,,,83,83,46,46,,,2021,12,1,08:00
2021-12-01 07:00:00+03:00,74.37,3.0,74.37,28.75,3.0,28.75,88.5,3.0,88.5,55.62,3.0,55.62,84.49,3.0,84.49,38.85,3.0,38.85,88.87,3.0,88.87,61.86,3.0,61.86,4.26,3.0,4.26,23.9,87,23.9,34.27,87,34.27,26.84,87,26.84,34.47,87,34.47,65.1,156.0,4.0,4.0,96,96,54,54,4.0,4.0,2021,12,1,07:00
2021-12-01 06:00:00+03:00,79.86,4.0,79.86,26.54,4.0,26.54,164.83,4.0,164.83,107.89,4.0,107.89,155.55,4.0,155.55,71.92,4.0,71.92,165.57,4.0,165.57,113.7,4.0,113.7,11.97,4.0,11.97,25.69,87,25.69,37.07,87,37.07,28.75,87,28.75,37.28,87,37.28,22.28,72.0,11.0,11.0,103,103,57,57,10.0,10.0,2021,12,1,06:00
2021-12-01 05:00:00+03:00,81.02,3.0,81.02,26.03,3.0,26.03,34.54,3.0,34.54,30.32,3.0,30.32,32.67,3.0,32.67,18.93,3.0,18.93,34.8,3.0,34.8,34.95,3.0,34.95,10.73,3.0,10.73,21.73,86,21.73,30.81,86,30.81,24.62,86,24.62,31.0,86,31.0,14.22,55.0,10.0,10.0,87,87,49,49,9.0,9.0,2021,12,1,05:00
2021-12-01 04:00:00+03:00,80.77,4.0,80.77,26.12,4.0,26.12,18.67,4.0,18.67,15.5,4.0,15.5,17.74,4.0,17.74,9.64,4.0,9.64,18.78,4.0,18.78,16.99,4.0,16.99,11.09,4.0,11.09,21.46,87,21.46,30.69,87,30.69,24.32,87,24.32,30.87,87,30.87,12.93,53.0,10.0,10.0,86,86,49,49,9.0,9.0,2021,12,1,04:00
2021-12-01 03:00:00+03:00,80.36,3.0,80.36,26.21,3.0,26.21,14.85,3.0,14.85,12.08,3.0,12.08,14.09,3.0,14.09,7.45,3.0,7.45,14.93,3.0,14.93,12.9,3.0,12.9,9.78,3.0,9.78,21.35,86,21.35,30.65,86,30.65,24.2,86,24.2,30.84,86,30.84,13.78,55.0,9.0,9.0,85,85,48,48,8.0,8.0,2021,12,1,03:00
2021-12-01 02:00:00+03:00,80.69,4.0,80.69,26.44,4.0,26.44,13.45,4.0,13.45,10.23,4.0,10.23,12.85,4.0,12.85,6.44,4.0,6.44,13.53,4.0,13.53,11.56,4.0,11.56,11.15,4.0,11.15,21.05,87,21.05,30.29,87,30.29,23.88,87,23.88,30.48,87,30.48,17.34,62.0,11.0,11.0,84,84,48,48,9.0,9.0,2021,12,1,02:00
2021-12-01 01:00:00+03:00,80.06,3.0,80.06,26.56,3.0,26.56,19.33,3.0,19.33,15.77,3.0,15.77,18.44,3.0,18.44,10.11,3.0,10.11,19.43,3.0,19.43,17.24,3.0,17.24,10.99,3.0,10.99,21.04,86,21.04,30.35,86,30.35,23.88,86,23.88,30.53,86,30.53,18.9,65.0,10.0,10.0,84,84,48,48,9.0,9.0,2021,12,1,01:00
2021-12-01 00:00:00+03:00,79.5,4.0,79.5,26.59,4.0,26.59,18.35,4.0,18.35,15.13,4.0,15.13,17.53,4.0,17.53,9.43,4.0,9.43,18.48,4.0,18.48,17.49,4.0,17.49,10.28,4.0,10.28,20.56,87,20.56,29.74,87,29.74,23.38,87,23.38,29.93,87,29.93,22.66,73.0,10.0,10.0,82,82,47,47,9.0,9.0,2021,12,1,00:00
2021-11-30 23:00:00+03:00,78.87,3.0,78.87,26.79,3.0,26.79,26.17,3.0,26.17,22.45,3.0,22.45,25.03,3.0,25.03,13.73,3.0,13.73,26.36,3.0,26.36,24.56,3.0,24.56,10.51,3.0,10.51,20.41,86,20.41,29.67,86,29.67,23.18,86,23.18,29.85,86,29.85,22.87,74.0,10.0,10.0,82,82,46,46,9.0,9.0,2021,11,30,23:00
2021-11-30 22:00:00+03:00,77.15,4.0,77.15,27.15,4.0,27.15,24.49,4.0,24.49,20.12,4.0,20.12,23.43,4.0,23.43,12.93,4.0,12.93,24.64,4.0,24.64,22.11,4.0,22.11,9.37,4.0,9.37,19.85,87,19.85,29.05,87,29.05,22.58,87,22.58,29.23,87,29.23,25.61,79.0,9.0,9.0,79,79,45,45,8.0,8.0,2021,11,30,22:00
2021-11-30 21:00:00+03:00,75.75,3.0,75.75,27.41,3.0,27.41,27.26,3.0,27.26,22.82,3.0,22.82,26.02,3.0,26.02,14.68,3.0,14.68,27.43,3.0,27.43,24.97,3.0,24.97,9.26,3.0,9.26,19.45,86,19.45,28.68,86,28.68,22.18,86,22.18,28.86,86,28.86,28.39,85.0,9.0,9.0,78,78,44,44,8.0,8.0,2021,11,30,21:00
2021-11-30 20:00:00+03:00,74.67,3.0,74.67,27.72,3.0,27.72,54.28,3.0,54.28,40.48,3.0,40.48,50.83,3.0,50.83,22.16,3.0,22.16,54.89,3.0,54.89,46.97,3.0,46.97,8.45,3.0,8.45,19.08,87,19.08,28.26,87,28.26,21.82,87,21.82,28.43,87,28.43,16.28,60.0,8.0,8.0,76,76,44,44,7.0,7.0,2021,11,30,20:00
2021-11-30 19:00:00+03:00,72.27,4.0,72.27,28.71,4.0,28.71,34.04,4.0,34.04,22.35,4.0,22.35,32.78,4.0,32.78,15.86,4.0,15.86,34.17,4.0,34.17,23.9,4.0,23.9,3.29,4.0,3.29,18.3,87,18.3,27.18,87,27.18,20.91,87,20.91,27.33,87,27.33,10.22,43.0,3.0,3.0,73,73,42,42,3.0,3.0,2021,11,30,19:00
2021-11-30 18:00:00+03:00,74.79,3.0,74.79,29.16,3.0,29.16,16.17,3.0,16.17,12.9,3.0,12.9,15.54,3.0,15.54,7.4,3.0,7.4,16.35,3.0,16.35,17.19,3.0,17.19,7.21,3.0,7.21,19.71,87,19.71,29.54,87,29.54,22.55,87,22.55,29.71,87,29.71,7.57,32.0,7.0,7.0,79,79,45,45,6.0,6.0,2021,11,30,18:00
2021-11-30 17:00:00+03:00,73.94,4.0,73.94,29.63,4.0,29.63,15.15,4.0,15.15,10.06,4.0,10.06,14.52,4.0,14.52,6.27,4.0,6.27,15.27,4.0,15.27,11.56,4.0,11.56,7.02,4.0,7.02,20.08,87,20.08,30.16,87,30.16,22.9,87,22.9,30.32,87,30.32,5.13,21.0,7.0,7.0,80,80,46,46,6.0,6.0,2021,11,30,17:00
2021-11-30 16:00:00+03:00,72.4,3.0,72.4,30.23,3.0,30.23,6.8100000000000005,3.0,6.8100000000000005,4.36,3.0,4.36,6.51,3.0,6.51,2.06,3.0,2.06,6.87,3.0,6.87,5.77,3.0,5.77,7.87,3.0,7.87,20.34,87,20.34,30.42,87,30.42,23.21,87,23.21,30.59,87,30.59,5.91,25.0,7.0,7.0,81,81,46,46,7.0,7.0,2021,11,30,16:00
2021-11-30 15:00:00+03:00,69.58,4.0,69.58,31.18,4.0,31.18,6.82,4.0,6.82,4.62,4.0,4.62,6.55,4.0,6.55,2.21,4.0,2.21,6.9,4.0,6.9,5.41,4.0,5.41,6.78,4.0,6.78,20.65,87,20.65,30.78,87,30.78,23.58,87,23.58,30.95,87,30.95,7.21,30.0,6.0,6.0,83,83,47,47,6.0,6.0,2021,11,30,15:00
2021-11-30 14:00:00+03:00,65.32,3.0,65.32,32.84,3.0,32.84,7.87,3.0,7.87,4.9,3.0,4.9,7.6,3.0,7.6,2.73,3.0,2.73,7.94,3.0,7.94,6.03,3.0,6.03,3.51,3.0,3.51,20.97,86,20.97,31.23,86,31.23,23.93,86,23.93,31.4,86,31.4,9.52,40.0,3.0,3.0,84,84,48,48,3.0,3.0,2021,11,30,14:00
2021-11-30 13:00:00+03:00,59.96,4.0,59.96,34.17,4.0,34.17,8.28,4.0,8.28,5.7,4.0,5.7,7.96,4.0,7.96,2.77,4.0,2.77,8.36,4.0,8.36,6.8100000000000005,4.0,6.8100000000000005,-4.66,4.0,-4.66,21.11,87,21.11,31.32,87,31.32,24.15,87,24.15,31.5,87,31.5,13.35,54.0,,,84,84,48,48,,,2021,11,30,13:00
2021-11-30 12:00:00+03:00,58.99,3.0,58.99,34.59,3.0,34.59,19.17,3.0,19.17,13.98,3.0,13.98,18.43,3.0,18.43,8.66,3.0,8.66,19.33,3.0,19.33,16.89,3.0,16.89,-10.13,3.0,-10.13,21.5,86,21.5,31.82,86,31.82,24.75,86,24.75,32.0,86,32.0,12.71,52.0,,,86,86,50,50,,,2021,11,30,12:00
2021-11-30 11:00:00+03:00,62.99,4.0,62.99,33.82,4.0,33.82,8.66,4.0,8.66,5.36,4.0,5.36,8.39,4.0,8.39,3.25,4.0,3.25,8.72,4.0,8.72,6.0,4.0,6.0,-9.01,4.0,-9.01,21.35,87,21.35,31.47,87,31.47,24.64,87,24.64,31.65,87,31.65,20.07,68.0,,,85,85,49,49,,,2021,11,30,11:00
2021-11-30 10:00:00+03:00,67.33,3.0,67.33,32.36,3.0,32.36,9.32,3.0,9.32,5.83,3.0,5.83,9.0,3.0,9.0,3.47,3.0,3.47,9.4,3.0,9.4,7.05,3.0,7.05,-7.88,3.0,-7.88,21.84,86,21.84,32.07,86,32.07,25.27,86,25.27,32.26,86,32.26,34.31,98.0,,,87,87,51,51,,,2021,11,30,10:00
2021-11-30 09:00:00+03:00,77.5,4.0,77.5,28.93,4.0,28.93,26.92,4.0,26.92,19.2,4.0,19.2,25.89,4.0,25.89,13.38,4.0,13.38,27.04,4.0,27.04,21.7,4.0,21.7,6.61,4.0,6.61,22.53,87,22.53,32.86,87,32.86,26.04,87,26.04,33.05,87,33.05,49.41,135.0,6.0,6.0,90,90,52,52,6.0,6.0,2021,11,30,09:00
2021-11-30 08:00:00+03:00,80.09,3.0,80.09,27.52,3.0,27.52,33.46,3.0,33.46,25.54,3.0,25.54,31.95,3.0,31.95,16.53,3.0,16.53,33.68,3.0,33.68,31.56,3.0,31.56,9.78,3.0,9.78,22.93,86,22.93,33.28,86,33.28,26.53,86,26.53,33.47,86,33.47,73.28,160.0,9.0,9.0,92,92,53,53,8.0,8.0,2021,11,30,08:00
2021-11-30 07:00:00+03:00,79.76,4.0,79.76,27.56,4.0,27.56,137.34,4.0,137.34,83.3,4.0,83.3,130.38,4.0,130.38,56.63,4.0,56.63,138.02,4.0,138.02,95.63,4.0,95.63,9.78,4.0,9.78,23.18,87,23.18,33.55,87,33.55,26.81,87,26.81,33.75,87,33.75,63.23,155.0,9.0,9.0,93,93,54,54,8.0,8.0,2021,11,30,07:00
2021-11-30 06:00:00+03:00,81.36,3.0,81.36,27.05,3.0,27.05,169.66,3.0,169.66,107.73,3.0,107.73,160.64,3.0,160.64,72.84,3.0,72.84,170.46,3.0,170.46,117.32,3.0,117.32,12.2,3.0,12.2,20.86,86,20.86,29.25,86,29.25,24.23,86,24.23,29.43,86,29.43,18.69,65.0,12.0,12.0,83,83,48,48,10.0,10.0,2021,11,30,06:00
2021-11-30 05:00:00+03:00,81.24,3.0,81.24,27.21,3.0,27.21,28.0,3.0,28.0,21.72,3.0,21.72,26.88,3.0,26.88,15.16,3.0,15.16,28.14,3.0,28.14,23.59,3.0,23.59,9.95,3.0,9.95,17.94,87,17.94,24.31,87,24.31,21.03,87,21.03,24.47,87,24.47,15.67,59.0,9.0,9.0,72,72,42,42,8.0,8.0,2021,11,30,05:00
2021-11-30 04:00:00+03:00,80.34,4.0,80.34,27.51,4.0,27.51,31.03,4.0,31.03,22.27,4.0,22.27,29.8,4.0,29.8,15.07,4.0,15.07,31.17,4.0,31.17,25.71,4.0,25.71,10.07,4.0,10.07,17.68,87,17.68,23.99,87,23.99,20.74,87,20.74,24.14,87,24.14,9.07,38.0,10.0,10.0,71,71,41,41,8.0,8.0,2021,11,30,04:00
